"pvalue"
"hsa-mir-1183";2.75730929881709e-07
"hsa-mir-211";1.26951743819372e-06
"hsa-mir-375";3.08046384932972e-06
"hsa-mir-152";3.62687392498625e-06
"hsa-mir-193b";3.65344449755654e-06
"hsa-mir-33a";5.79570945300456e-06
"hsa-mir-27a";6.69986392428081e-06
"hsa-mir-138-2";7.12346098579546e-06
"hsa-mir-301b";1.25411808559794e-05
"hsa-mir-105-1";1.49396121823467e-05
"hsa-mir-105-2";1.49396121823467e-05
"hsa-mir-93";1.5001038274647e-05
"hsa-mir-3666";1.65007780945592e-05
"hsa-mir-23a";1.68460459031957e-05
"hsa-mir-106b";1.97875818541785e-05
"hsa-mir-146a";2.48086934113663e-05
"hsa-mir-382";3.93188735746579e-05
"hsa-mir-185";4.64214716909613e-05
"hsa-mir-95";7.15739450654649e-05
"hsa-mir-218-2";7.35098612018776e-05
"hsa-mir-421";7.69906784913692e-05
"hsa-mir-27b";8.86245792865881e-05
"hsa-mir-454";0.000119055158545889
"hsa-mir-147b";0.000136954300989658
"hsa-mir-576";0.000159011270248794
"hsa-mir-150";0.000178938315503935
"hsa-mir-30d";0.000221490696024117
"hsa-mir-26a-1";0.000308601377475827
"hsa-mir-26a-2";0.000316394955683755
"hsa-mir-26b";0.000386979903098571
"hsa-mir-30c-1";0.00040057154077333
"hsa-mir-30c-2";0.000403139396790331
"hsa-mir-16-2";0.000614913860744933
"hsa-mir-215";0.000670059776507455
"hsa-mir-548e";0.00112467421090134
"hsa-mir-676";0.00121565799845778
"hsa-mir-342";0.00125523700117068
"hsa-mir-19a";0.00164833676820661
"hsa-mir-589";0.00173803993462078
"hsa-mir-30a";0.00217938926433412
"hsa-mir-532";0.00305094462498803
"hsa-mir-363";0.00306413172252326
"hsa-mir-99b";0.00442864761365404
"hsa-mir-634";0.00456371035977053
"hsa-mir-3133";0.00523117350885097
"hsa-mir-29c";0.00624686075161976
"hsa-mir-944";0.00686975579259204
"hsa-mir-194-2";0.00783230627480566
"hsa-mir-25";0.0107148489239855
"hsa-mir-147a";0.0124190369072708
"hsa-mir-210";0.0136973470958448
"hsa-mir-4772";0.0167719726592536
"hsa-mir-92b";0.0180705993697105
"hsa-mir-3194";0.0305363578982318
"hsa-mir-30e";0.0463520548932113
"hsa-mir-302d";0.0537591952048912
"hsa-mir-126";0.055583467132709
"hsa-mir-505";0.074985373226911
"hsa-mir-195";0.0780380168883815
"hsa-mir-196a-2";0.101854570880116
"hsa-mir-335";0.137398655830601
"hsa-let-7g";0.142951094775604
"hsa-mir-582";0.155731777533923
"hsa-mir-326";0.157538689242919
"hsa-mir-3181";0.2463644927576
"hsa-mir-424";0.258849148952242
"hsa-mir-188";0.274763897019331
"hsa-mir-133a-1";0.310444365245981
"hsa-mir-133a-2";0.310444365245981
"hsa-mir-146b";0.319469212028338
"hsa-mir-1200";0.356165111394396
"hsa-mir-98";0.365368138278964
"hsa-mir-29b-1";0.407231246910694
"hsa-let-7e";0.497638301739064
"hsa-mir-107";0.513884395353413
"hsa-mir-218-1";0.523587850803445
"hsa-mir-33b";0.526796905317795
"hsa-mir-4316";0.573093834244124
"hsa-mir-874";0.613450754597494
"hsa-mir-376a-1";0.638267832325437
"hsa-mir-652";0.653149892751301
"hsa-mir-296";0.66223502337894
"hsa-mir-328";0.671560239658133
"hsa-mir-15a";0.674255726858925
"hsa-mir-320e";0.697354230846953
"hsa-mir-4673";0.718320170082352
"hsa-mir-138-1";0.739803325050365
"hsa-mir-103a-2";0.759991301593383
"hsa-mir-194-1";0.778884988866868
"hsa-mir-5683";0.799652305310139
"hsa-mir-30b";0.801728579034723
"hsa-let-7d";0.822173639771159
"hsa-mir-4714";0.872651647640764
"hsa-mir-570";0.879138189846282
"hsa-mir-378g";0.888822008778262
"hsa-mir-644a";0.911470443143383
"hsa-mir-143";0.915373667112715
"hsa-mir-4321";0.937771836784039
"hsa-let-7c";0.955357378752414
"hsa-let-7i";0.976293578588275
"hsa-mir-103a-1";0.988701553763384
"hsa-mir-370";0.992674449272585
"hsa-mir-502";0.993523493371168
"hsa-mir-708";0.997631280833947
"hsa-mir-10a";0.997883075955841
"hsa-mir-193a";0.997941109349913
"hsa-mir-4632";0.99805696371625
"hsa-mir-503";0.998303408794071
"hsa-mir-423";0.999463646985272
"hsa-mir-3177";0.999594908455695
"hsa-mir-3191";0.999733943792774
"hsa-mir-376b";0.999768425386905
"hsa-mir-376a-2";0.999768425386905
"hsa-mir-3190";0.999911811596831
"hsa-mir-1237";0.999932733973583
"hsa-mir-4518";0.999959870793019
"hsa-mir-190b";0.999976679572992
"hsa-mir-190a";0.999989459506609
"hsa-mir-671";0.999992296367656
"hsa-mir-192";0.999993236026083
"hsa-mir-3161";0.99999335665014
"hsa-mir-877";0.999997497680747
"hsa-mir-3650";0.99999867591084
