"pvalue"
"hsa-mir-345";1
"hsa-mir-346";1
"hsa-mir-196b";1
"hsa-mir-423";1
"hsa-mir-425";1
"hsa-mir-329-1";1
"hsa-mir-329-2";1
"hsa-mir-376b";1
"hsa-mir-484";1
"hsa-mir-486-1";1
"hsa-mir-489";1
"hsa-mir-500a";1
"hsa-mir-502";1
"hsa-mir-503";1
"hsa-mir-505";1
"hsa-mir-532";1
"hsa-mir-545";1
"hsa-mir-376a-2";1
"hsa-mir-92b";1
"hsa-mir-555";1
"hsa-mir-558";1
"hsa-mir-551b";1
"hsa-mir-570";1
"hsa-mir-574";1
"hsa-mir-576";1
"hsa-mir-582";1
"hsa-mir-589";1
"hsa-mir-590";1
"hsa-mir-616";1
"hsa-mir-548c";1
"hsa-mir-619";1
"hsa-mir-625";1
"hsa-mir-629";1
"hsa-mir-33b";1
"hsa-mir-634";1
"hsa-mir-638";1
"hsa-mir-644a";1
"hsa-mir-652";1
"hsa-mir-548d-1";1
"hsa-mir-548d-2";1
"hsa-mir-653";1
"hsa-mir-660";1
"hsa-mir-421";1
"hsa-mir-671";1
"hsa-mir-320b-1";1
"hsa-mir-320c-1";1
"hsa-mir-454";1
"hsa-mir-320b-2";1
"hsa-mir-378d-2";1
"hsa-mir-874";1
"hsa-mir-708";1
"hsa-mir-147b";1
"hsa-mir-190b";1
"hsa-mir-744";1
"hsa-mir-877";1
"hsa-mir-374b";1
"hsa-mir-301b";1
"hsa-mir-933";1
"hsa-mir-944";1
"hsa-mir-1181";1
"hsa-mir-1183";1
"hsa-mir-1184-1";1
"hsa-mir-1237";1
"hsa-mir-1200";1
"hsa-mir-548e";1
"hsa-mir-1255a";1
"hsa-mir-103b-1";1
"hsa-mir-103b-2";1
"hsa-mir-320d-1";1
"hsa-mir-320c-2";1
"hsa-mir-320d-2";1
"hsa-mir-3116-1";1
"hsa-mir-3116-2";1
"hsa-mir-3131";1
"hsa-mir-3133";1
"hsa-mir-378b";1
"hsa-mir-3139";1
"hsa-mir-3154";1
"hsa-mir-3155a";1
"hsa-mir-3161";1
"hsa-mir-323b";1
"hsa-mir-3177";1
"hsa-mir-3181";1
"hsa-mir-320e";1
"hsa-mir-3190";1
"hsa-mir-3191";1
"hsa-mir-3194";1
"hsa-mir-3198-1";1
"hsa-mir-378c";1
"hsa-mir-4316";1
"hsa-mir-4319";1
"hsa-mir-4321";1
"hsa-mir-4285";1
"hsa-mir-500b";1
"hsa-mir-3610";1
"hsa-mir-3611";1
"hsa-mir-3614";1
"hsa-mir-3646";1
"hsa-mir-3650";1
"hsa-mir-3661";1
"hsa-mir-3666";1
"hsa-mir-3690-1";1
"hsa-mir-3917";1
"hsa-mir-676";1
"hsa-mir-378d-1";1
"hsa-mir-378e";1
"hsa-mir-378f";1
"hsa-mir-378g";1
"hsa-mir-378h";1
"hsa-mir-4479";1
"hsa-mir-3155b";1
"hsa-mir-4518";1
"hsa-mir-378i";1
"hsa-mir-4632";1
"hsa-mir-4648";1
"hsa-mir-4655";1
"hsa-mir-4669";1
"hsa-mir-4673";1
"hsa-mir-203b";1
"hsa-mir-4714";1
"hsa-mir-4724";1
"hsa-mir-4747";1
"hsa-mir-4748";1
"hsa-mir-4771-2";1
"hsa-mir-4772";1
"hsa-mir-4783";1
"hsa-mir-4797";1
"hsa-mir-4799";1
"hsa-mir-548ao";1
"hsa-mir-5088";1
"hsa-mir-5196";1
"hsa-mir-548ar";1
"hsa-mir-5683";1
"hsa-mir-6090";1
"hsa-mir-378j";1
"hsa-mir-6133";1
"hsa-mir-6165";1
"hsa-mir-6502";1
"hsa-mir-6515";1
"hsa-mir-6726";1
"hsa-mir-6728";1
"hsa-mir-6736";1
"hsa-mir-6751";1
"hsa-mir-6753";1
"hsa-mir-6759";1
"hsa-mir-6764";1
"hsa-mir-6769a";1
"hsa-mir-6774";1
"hsa-mir-6777";1
"hsa-mir-6781";1
"hsa-mir-6786";1
"hsa-mir-6793";1
"hsa-mir-6808";1
"hsa-mir-6819";1
"hsa-mir-6842";1
"hsa-mir-6843";1
"hsa-mir-6852";1
"hsa-mir-6853";1
"hsa-mir-6769b";1
"hsa-mir-6870";1
"hsa-mir-6871";1
"hsa-mir-6875";1
"hsa-mir-6880";1
"hsa-mir-6886";1
"hsa-mir-6891";1
"hsa-mir-6892";1
"hsa-mir-7107";1
"hsa-mir-3690-2";1
"hsa-mir-486-2";1
"hsa-mir-7703";1
"hsa-mir-1273h";1
"hsa-mir-7846";1
"hsa-mir-7853";1
"hsa-mir-7974";1
"hsa-mir-8066";1
